min_avg_RSS12_1,max_avg_RSS12_1,mean_avg_RSS12_1,median_avg_RSS12_1,standard deviation_avg_RSS12_1,1st quart_avg_RSS12_1,3rd quart_avg_RSS12_1,min_var_RSS12_1,max_var_RSS12_1,mean_var_RSS12_1,median_var_RSS12_1,standard deviation_var_RSS12_1,1st quart_var_RSS12_1,3rd quart_var_RSS12_1,min_avg_RSS13_1,max_avg_RSS13_1,mean_avg_RSS13_1,median_avg_RSS13_1,standard deviation_avg_RSS13_1,1st quart_avg_RSS13_1,3rd quart_avg_RSS13_1,min_var_RSS13_1,max_var_RSS13_1,mean_var_RSS13_1,median_var_RSS13_1,standard deviation_var_RSS13_1,1st quart_var_RSS13_1,3rd quart_var_RSS13_1,min_avg_RSS23_1,max_avg_RSS23_1,mean_avg_RSS23_1,median_avg_RSS23_1,standard deviation_avg_RSS23_1,1st quart_avg_RSS23_1,3rd quart_avg_RSS23_1,min_var_RSS23_1,max_var_RSS23_1,mean_var_RSS23_1,median_var_RSS23_1,standard deviation_var_RSS23_1,1st quart_var_RSS23_1,3rd quart_var_RSS23_1,min_avg_RSS12_2,max_avg_RSS12_2,mean_avg_RSS12_2,median_avg_RSS12_2,standard deviation_avg_RSS12_2,1st quart_avg_RSS12_2,3rd quart_avg_RSS12_2,min_var_RSS12_2,max_var_RSS12_2,mean_var_RSS12_2,median_var_RSS12_2,standard deviation_var_RSS12_2,1st quart_var_RSS12_2,3rd quart_var_RSS12_2,min_avg_RSS13_2,max_avg_RSS13_2,mean_avg_RSS13_2,median_avg_RSS13_2,standard deviation_avg_RSS13_2,1st quart_avg_RSS13_2,3rd quart_avg_RSS13_2,min_var_RSS13_2,max_var_RSS13_2,mean_var_RSS13_2,median_var_RSS13_2,standard deviation_var_RSS13_2,1st quart_var_RSS13_2,3rd quart_var_RSS13_2,min_avg_RSS23_2,max_avg_RSS23_2,mean_avg_RSS23_2,median_avg_RSS23_2,standard deviation_avg_RSS23_2,1st quart_avg_RSS23_2,3rd quart_avg_RSS23_2,min_var_RSS23_2,max_var_RSS23_2,mean_var_RSS23_2,median_var_RSS23_2,standard deviation_var_RSS23_2,1st quart_var_RSS23_2,3rd quart_var_RSS23_2,min_avg_RSS12_3,max_avg_RSS12_3,mean_avg_RSS12_3,median_avg_RSS12_3,standard deviation_avg_RSS12_3,1st quart_avg_RSS12_3,3rd quart_avg_RSS12_3,min_var_RSS12_3,max_var_RSS12_3,mean_var_RSS12_3,median_var_RSS12_3,standard deviation_var_RSS12_3,1st quart_var_RSS12_3,3rd quart_var_RSS12_3,min_avg_RSS13_3,max_avg_RSS13_3,mean_avg_RSS13_3,median_avg_RSS13_3,standard deviation_avg_RSS13_3,1st quart_avg_RSS13_3,3rd quart_avg_RSS13_3,min_var_RSS13_3,max_var_RSS13_3,mean_var_RSS13_3,median_var_RSS13_3,standard deviation_var_RSS13_3,1st quart_var_RSS13_3,3rd quart_var_RSS13_3,min_avg_RSS23_3,max_avg_RSS23_3,mean_avg_RSS23_3,median_avg_RSS23_3,standard deviation_avg_RSS23_3,1st quart_avg_RSS23_3,3rd quart_avg_RSS23_3,min_var_RSS23_3,max_var_RSS23_3,mean_var_RSS23_3,median_var_RSS23_3,standard deviation_var_RSS23_3,1st quart_var_RSS23_3,3rd quart_var_RSS23_3,min_avg_RSS12_4,max_avg_RSS12_4,mean_avg_RSS12_4,median_avg_RSS12_4,standard deviation_avg_RSS12_4,1st quart_avg_RSS12_4,3rd quart_avg_RSS12_4,min_var_RSS12_4,max_var_RSS12_4,mean_var_RSS12_4,median_var_RSS12_4,standard deviation_var_RSS12_4,1st quart_var_RSS12_4,3rd quart_var_RSS12_4,min_avg_RSS13_4,max_avg_RSS13_4,mean_avg_RSS13_4,median_avg_RSS13_4,standard deviation_avg_RSS13_4,1st quart_avg_RSS13_4,3rd quart_avg_RSS13_4,min_var_RSS13_4,max_var_RSS13_4,mean_var_RSS13_4,median_var_RSS13_4,standard deviation_var_RSS13_4,1st quart_var_RSS13_4,3rd quart_var_RSS13_4,min_avg_RSS23_4,max_avg_RSS23_4,mean_avg_RSS23_4,median_avg_RSS23_4,standard deviation_avg_RSS23_4,1st quart_avg_RSS23_4,3rd quart_avg_RSS23_4,min_var_RSS23_4,max_var_RSS23_4,mean_var_RSS23_4,median_var_RSS23_4,standard deviation_var_RSS23_4,1st quart_var_RSS23_4,3rd quart_var_RSS23_4,bending
23.0,46.0,35.401916666666665,35.585,4.590478142070729,32.565,39.0,0.0,9.07,3.9654166666666666,3.855,2.1029814353357814,2.49,5.595,5.0,20.67,14.936083333333332,15.0,2.9568030930064193,13.25,17.25,0.47,8.04,3.3034166666666667,3.0999999999999996,1.5933277347451538,2.05,4.33,8.25,24.67,16.480666666666668,16.5,3.002741529782054,14.265,18.69,0.0,7.4,3.0905,3.02,1.616478094058632,1.79,4.1825,22.33,43.0,34.53058333333333,35.375,4.851369952205797,32.0,38.25,0.47,12.68,4.4505,4.0600000000000005,2.5259483118127295,2.45,6.08,7.75,22.0,15.315416666666666,15.5,2.9877309047810443,13.31,17.69,0.0,8.04,3.2385,2.95,1.672059390405142,2.1325000000000003,4.44,9.25,25.5,16.38125,16.71,3.043488865560364,14.73,18.0625,0.0,8.83,3.202166666666667,3.0599999999999996,1.6645655467369715,1.87,4.335,23.0,46.25,35.20775,36.125,4.925019551639731,31.6275,38.25,0.43,10.03,4.096416666666666,3.675,2.2682695421149304,2.4800000000000004,5.6125,8.0,21.0,15.213666666666667,15.585,2.7613505809317886,13.5,17.0,0.0,8.56,3.0845833333333332,2.98,1.4617423101328406,2.0575,3.7475,6.0,25.25,16.261833333333332,16.125,3.435555557518394,14.1875,18.8125,0.0,9.39,3.3469166666666665,3.34,1.7619039528917817,2.0374999999999996,4.535,20.75,43.67,33.91308333333333,34.625,4.501442121083841,30.75,36.75,0.47,12.09,4.382833333333333,4.17,2.1860997783487273,2.795,5.6825,8.67,23.75,15.490916666666667,15.415,2.980384893037182,13.5,17.5,0.0,9.2,3.20175,3.02,1.6387475554276711,2.05,4.16,7.67,23.75,16.0745,15.75,3.2239468608127746,14.0,18.27,0.43,7.85,3.5135,3.395,1.5284608889584421,2.6725,4.275,0
21.5,44.5,34.20633333333333,34.775,4.418113961906387,31.5,37.25,0.0,10.71,4.236416666666667,3.97,2.1848638193177132,2.4325,5.96,9.0,22.25,15.54725,15.585,2.9753152399890204,13.1875,17.69,0.47,8.32,3.2180833333333334,2.9050000000000002,1.6030576329345751,2.05,4.06,6.33,23.0,15.931416666666667,16.29,3.1740172291826747,13.75,18.0,0.0,9.19,3.317083333333333,2.96,1.8102255747979752,2.1775,4.525,23.0,45.67,35.26775,35.875,4.0800176022235215,32.75,38.2775,0.0,12.21,4.19825,4.03,2.4903395409886917,2.31,5.3725000000000005,9.0,22.2,15.644583333333333,15.415,2.6885196000877554,13.67,17.580000000000002,0.0,7.56,3.1445,3.02,1.4315014448314825,2.17,3.855,7.25,22.0,15.707166666666666,16.07,3.297903378614642,13.4575,18.27,0.0,8.03,3.351166666666667,3.165,1.6691869823578271,2.255,4.5125,25.25,45.0,35.49583333333333,36.29,4.48131950543631,32.31,38.542500000000004,0.0,11.41,4.1057500000000005,3.965,2.231357751676407,2.49,5.3575,9.0,23.0,15.6965,15.875,2.9324852940807733,13.5,18.0,0.0,9.09,3.0835,2.92,1.6320285104199408,2.025,3.8125,7.33,25.0,16.04025,16.25,3.2626314230266664,14.5,18.25,0.0,8.23,3.20625,3.085,1.6271473530087435,2.05,4.3500000000000005,21.75,51.0,34.77333333333333,34.75,5.444653893720792,31.375,38.25,0.0,9.45,3.9225833333333333,3.285,2.4366492683319736,2.17,5.422499999999999,6.5,23.33,15.20975,15.125,3.0054797188362685,13.25,16.8125,0.43,6.67,2.9250833333333333,2.83,1.3299990496195082,2.1025,3.6775,8.0,23.25,16.310083333333335,16.25,3.037879207116506,14.6275,18.25,0.0,10.21,3.2455833333333333,3.075,1.7092500669347728,2.05,4.32,0
18.33,43.33,33.65533333333333,34.125,5.328876611292041,30.33,37.5,0.0,10.82,4.331416666666667,4.165,2.461695560993276,2.49,5.4375,8.33,21.67,15.274666666666667,15.125,2.94839450210721,13.5,17.0,0.0,7.84,3.225416666666667,2.8449999999999998,1.8180125337381836,2.05,4.2475000000000005,9.5,22.5,15.959166666666667,16.25,2.479772822114905,14.0,17.5425,0.43,7.55,3.1738333333333335,2.85,1.6091587568546195,1.89,4.305,21.75,45.0,34.117583333333336,34.5,4.963318725017209,30.875,37.542500000000004,0.47,12.44,4.333,3.755,2.45481848239592,2.6,5.72,8.5,21.75,15.041583333333334,14.75,2.8196951369369896,13.25,16.75,0.0,7.85,3.2745,2.98,1.5339742692833966,2.28,4.305,10.0,22.0,15.839333333333332,15.75,2.6476070481158067,13.9375,17.75,0.43,7.89,3.323,3.22,1.5237848719994744,2.105,4.21,22.25,47.67,34.1765,34.5,4.998945880479843,30.75,38.0,0.43,12.48,4.6466666666666665,4.15,2.6406570144165094,2.5725000000000002,6.015,9.5,21.67,16.086666666666666,16.0,2.9006181124328774,14.0,18.0,0.0,8.32,3.40275,3.275,1.6627414653734562,2.05,4.4025,6.75,23.25,16.146916666666666,16.585,3.2569147631631084,13.9375,18.27,0.0,8.01,3.2351666666666667,2.9299999999999997,1.596449834109776,2.105,4.4375,20.33,44.67,35.38275,36.0,4.3487880978691145,32.6875,38.25,0.0,12.26,4.27675,3.49,2.722820510722924,2.49,5.68,7.67,23.33,15.848666666666666,16.0,3.1109273208350925,13.4375,17.7625,0.0,9.01,2.8905833333333333,2.69,1.6562549106739735,1.7975,3.9225000000000003,6.67,24.0,15.512333333333332,15.33,3.5010043536953557,13.0,18.0625,0.0,7.46,3.3143333333333334,3.02,1.7473984183617073,2.05,4.38,0
19.33,44.0,35.64458333333334,36.5,4.763428060100572,33.0,39.0,0.47,12.38,4.25375,4.045,2.407371753698253,2.6,5.3225,8.0,22.5,15.236666666666666,15.33,3.1109806428558966,13.1875,17.5,0.0,8.07,3.07525,2.895,1.6195652298112122,1.7225,4.275,9.33,23.25,16.417666666666666,16.0,2.906756757270614,14.5,18.5,0.0,8.86,3.200833333333333,2.77,1.6762541189057403,2.12,4.15,18.33,43.0,34.028333333333336,34.625,4.8588045929867505,30.2475,37.8125,0.0,10.62,4.26175,3.72,2.62378252278857,2.1675,6.38,9.25,23.5,15.12725,14.75,2.8571464175397985,13.31,17.0,0.0,7.41,3.1875833333333334,3.22,1.441061697682167,2.1500000000000004,4.1875,6.5,22.33,15.810833333333333,16.0,2.940956107991355,13.73,17.75,0.0,8.22,3.1384166666666666,3.11,1.624947314379702,1.85,4.095,22.67,45.75,34.622166666666665,35.375,4.731422438476248,31.6275,37.542500000000004,0.47,11.07,4.491,4.19,2.269315744796178,2.7325,5.9525,8.5,24.0,15.256416666666667,15.0,3.2253650163656697,12.9375,17.75,0.0,9.18,3.30075,3.24,1.7244724744472,2.1574999999999998,4.195,8.0,23.0,16.129083333333334,16.0,2.960274798689051,14.1875,18.3125,0.47,8.26,3.4304166666666664,3.03,1.7600164226856665,2.0175,4.5,23.6,43.67,34.104416666666665,34.585,4.445352742066771,31.25,37.5,0.0,15.37,4.5888333333333335,3.72,2.8327013514980197,2.69,6.01,5.5,21.0,15.074333333333334,15.25,2.975281282750354,13.0,17.3725,0.0,7.83,3.0184166666666665,2.895,1.572439092263847,2.05,4.03,7.33,22.5,15.864666666666666,15.75,2.8086358222583483,13.73,18.0625,0.5,8.84,3.3885,3.2,1.659594285744956,2.2875,4.15,0
23.67,42.75,34.38433333333333,35.0,4.589172996904583,31.5,37.69,0.0,14.5,4.289583333333334,3.74,2.581005404984698,2.58,5.5625,7.67,22.67,15.55125,15.75,3.0762327070732525,13.6875,17.75,0.43,8.26,3.2848333333333333,2.955,1.7464831328510826,1.98,4.33,5.75,23.25,15.93475,15.75,3.1219612351503527,14.25,18.25,0.0,8.18,3.348333333333333,3.1550000000000002,1.6828024511617083,2.1574999999999998,4.195,23.0,42.25,34.27433333333333,34.5,4.528727859168507,31.0,37.3125,0.0,11.45,4.34225,3.96,2.3648928991330123,2.4975,5.5875,7.67,23.0,15.797083333333333,15.5,2.6010668127569825,14.25,17.5425,0.83,9.2,3.4485,3.24,1.7327384698915234,2.1500000000000004,4.3500000000000005,7.67,22.75,16.613416666666666,16.67,2.8856449975388045,14.73,18.7625,0.43,9.42,3.4141666666666666,3.18,1.7739869085821147,2.1025,4.2775,15.5,43.67,34.18125,35.25,4.501096330036595,31.25,37.25,0.0,12.68,4.625333333333334,4.5,2.5787075563282515,2.615,6.27,9.33,23.0,15.737916666666667,15.75,2.9617459919325104,13.73,17.69,0.43,7.3,3.340666666666667,3.005,1.6729090716188857,2.1500000000000004,4.425,9.67,24.0,15.993166666666667,16.0,2.777947971070011,14.31,17.8125,0.82,9.12,3.7699166666666666,3.27,1.9397039087194214,2.335,5.045,23.67,43.0,34.063583333333334,34.125,4.186841089929844,30.875,37.0625,0.0,17.24,4.160833333333334,3.65,2.5536230920710565,2.3575,5.6475,9.25,22.0,15.339666666666666,15.25,2.589459868189424,13.73,17.0,0.0,8.84,3.3875,3.02,1.7866899351509615,2.0374999999999996,4.5649999999999995,6.67,22.25,16.050666666666668,16.25,3.1571351052543073,14.5,18.25,0.43,8.09,3.38575,3.3099999999999996,1.6210690852001326,2.2875,4.425,0
23.75,43.75,34.350833333333334,35.0,4.5818935910332765,30.5,37.75,0.0,10.89,4.4015,4.085,2.439254828353745,2.4975,6.14,8.5,24.0,15.129583333333333,15.125,3.1043995334984573,12.75,17.25,0.0,8.58,3.22925,2.935,1.7484380364276253,1.9124999999999999,4.37,7.5,22.0,15.516333333333334,15.5,3.1020104441342875,13.75,17.69,0.0,7.76,3.3541666666666665,3.35,1.6275705374396947,2.12,4.195,22.5,43.5,33.46375,34.364999999999995,4.825879997689628,30.4375,36.7525,0.0,13.5,4.83825,4.885,2.600671103595306,2.705,6.31,8.0,23.0,15.21175,15.125,3.171327072245885,13.0,17.25,0.0,8.19,3.34075,3.27,1.6742981283777016,2.05,4.5,7.0,24.25,15.725916666666667,15.67,3.228169212353255,13.73,18.0,0.43,8.32,3.5545,3.3049999999999997,1.664358886839518,2.4800000000000004,4.5625,21.67,51.25,34.31741666666667,35.25,5.60811199612351,30.9375,38.0625,0.47,13.55,4.346916666666667,4.025,2.168695846279388,2.75,5.505000000000001,8.75,23.75,15.408416666666668,15.29,2.7150817484120475,13.6275,17.25,0.0,7.3,3.0171666666666668,2.6500000000000004,1.6587021266936504,1.9124999999999999,4.16,7.0,23.25,15.987916666666667,16.0,3.1612291237474595,14.25,18.0625,0.43,8.08,3.65075,3.615,1.708789518240049,2.255,4.64,21.5,43.67,34.882083333333334,36.0,4.635110596857214,31.33,38.3725,0.0,13.47,4.244916666666667,3.9299999999999997,2.305312095691908,2.77,5.53,6.5,21.25,15.235416666666667,15.25,2.860229436596301,13.5,17.25,0.0,9.5,3.5294166666666666,3.33,1.9259742905311885,2.1325000000000003,4.745,8.0,21.67,15.634166666666667,15.585,2.9899499963029736,13.75,17.75,0.0,8.05,3.443583333333333,3.07,1.771770133161157,2.2225,4.609999999999999,0
19.5,45.0,33.67458333333333,34.5,4.928764806115787,30.0,37.5,0.47,9.76,4.41625,4.4,2.1370607563826045,2.655,5.9750000000000005,7.33,22.25,15.276083333333334,15.33,2.9751746776861854,13.25,17.25,0.43,7.85,3.1700833333333334,3.135,1.5842197113524175,1.89,3.9749999999999996,8.25,25.0,16.170916666666667,16.25,3.5752896094325743,13.73,18.75,0.0,7.53,3.3461666666666665,3.3049999999999997,1.6276441620352042,2.2225,4.4925,20.33,43.0,32.994416666666666,33.875,4.816002700352643,29.73,36.33,0.0,11.78,4.399916666666667,4.039999999999999,2.262744112215729,2.87,5.8100000000000005,9.5,22.75,15.614583333333334,15.415,2.8273680179565557,13.6275,17.5,0.0,8.79,3.37275,3.22,1.6984243624977973,2.24,4.3925,8.0,23.0,15.88575,15.5,3.08658269127591,13.9175,18.0,0.43,8.29,3.1121666666666665,2.98,1.6453760946960425,1.9075,4.0375,22.25,41.75,33.593583333333335,34.0,4.3340347021822385,30.6275,36.8125,0.0,13.48,4.774416666666666,4.4,2.706360325508153,3.27,6.21,7.5,22.0,15.0015,15.33,3.1011035308811765,12.73,17.3725,0.0,9.0,3.4305,3.375,1.6897764010999463,2.24,4.4775,6.33,23.33,15.750083333333333,15.75,3.3433127776401146,13.6275,18.25,0.43,8.32,3.39675,3.27,1.7229026526243927,2.05,4.4925,23.5,45.33,34.084916666666665,34.71,4.493080954488294,30.75,37.33,0.0,14.67,4.7156666666666665,4.32,2.693046986747378,2.9675000000000002,6.5125,7.75,23.25,15.37925,15.125,2.976358714516614,13.31,17.25,0.0,6.72,2.935583333333333,2.865,1.5884841861988808,1.6375,4.15,7.67,23.0,15.761833333333334,16.25,3.1315740889383092,13.75,18.0,0.47,6.83,3.1838333333333333,2.975,1.565344316478535,1.92,4.3225,0
22.0,44.5,34.25825,34.415,4.721961147641087,30.73,38.0,0.0,13.47,4.9584166666666665,4.165,2.861232324220678,3.08,6.585,9.25,22.0,15.54925,15.875,2.6122555894678223,13.75,17.0625,0.43,9.0,3.2425,2.9050000000000002,1.6255808270307828,2.105,4.195,6.25,22.75,15.59175,16.0,3.1814529904199578,13.73,17.75,0.83,8.41,3.5624166666666666,3.22,1.6394577889463013,2.28,4.845000000000001,20.33,43.33,33.81525,34.375,5.029273626905352,30.75,37.75,0.0,12.73,4.598166666666667,3.9,2.660340214337709,2.6,6.390000000000001,6.25,21.75,14.804916666666667,14.75,2.853468181926357,13.0,16.75,0.47,6.76,3.5456666666666665,3.565,1.3849562280091745,2.4800000000000004,4.74,9.25,22.5,15.569333333333333,15.75,2.9948501269534615,13.31,17.5625,0.47,8.18,3.525,3.31,1.771139309535394,2.105,4.75,19.75,45.5,34.77458333333333,35.5,4.813670640479466,32.0,38.5,0.0,12.5,4.179583333333333,3.865,2.394842636479775,2.5,5.3525,7.0,22.0,15.30425,15.25,2.585967842969814,13.75,16.69,0.0,7.04,3.1731666666666665,3.015,1.4971726762163957,2.12,4.0225,6.33,23.25,15.4585,15.75,3.2745321431164056,13.67,17.8125,0.0,7.85,3.2613333333333334,3.085,1.7066257107305662,2.05,4.455,24.5,43.75,34.44291666666667,35.5,4.434779161523671,30.6875,37.75,0.0,10.95,4.089166666666666,3.49,2.389233407289836,2.1775,5.54,7.75,22.25,15.180666666666667,15.0,2.763894078323277,13.5,17.0,0.47,7.46,3.1475833333333334,2.87,1.4674421786288712,2.1500000000000004,4.2075000000000005,7.0,21.5,15.58225,15.71,3.0585025342642504,13.4375,17.75,0.0,9.67,3.3815,3.27,1.8138137776982692,2.27,4.29,0
22.0,43.33,34.123083333333334,34.5,4.579317551414696,31.25,37.5,0.0,9.81,4.552416666666667,4.41,2.211718977025186,2.87,5.7925,9.5,22.67,15.61575,15.5,2.808354481713087,14.0,17.5,0.0,7.15,3.13925,2.86,1.6657318085403765,1.85,4.4025,7.0,22.33,16.176333333333332,16.0,3.0203219076400276,14.0,18.5425,0.43,10.0,3.40575,3.035,1.8009580375292413,2.17,4.2775,19.5,41.75,33.94466666666667,35.33,4.949307214627307,30.6275,37.0625,0.0,12.47,4.5968333333333335,4.470000000000001,2.5684305063805875,2.49,6.135,7.0,20.67,15.065083333333334,15.0,2.795236943951109,13.25,17.0,0.0,8.34,2.911583333333333,2.62,1.7105107575869636,1.5,3.8025,9.0,22.75,16.425,16.5,2.7448350274162365,15.0,18.5,0.0,7.29,3.082333333333333,2.955,1.4046888667334592,2.05,3.9,22.0,45.0,35.32208333333333,36.0,5.072422041899556,31.73,39.25,0.0,10.99,4.084333333333333,3.74,2.0622911845740868,2.49,5.46,7.67,22.5,15.2065,15.5,2.910529897753033,13.1875,17.33,0.0,7.4,2.7914166666666667,2.5,1.698471035532669,1.7,3.73,8.0,21.33,15.293833333333334,15.25,2.5773385997387077,13.9375,17.0625,0.0,8.22,3.3278333333333334,3.08,1.700732508193387,2.0575,4.5,20.25,46.0,34.79508333333333,35.5,4.687446850492331,31.9375,37.69,0.0,12.28,4.25425,4.055,2.5503964636598635,2.28,5.5875,7.67,21.0,14.855583333333334,14.75,2.4751425715097133,13.0,16.5,0.71,8.22,3.2725,3.1550000000000002,1.559832058402496,2.05,4.11,7.0,21.0,15.143,15.0,2.7492087784602735,13.33,17.25,0.0,8.64,3.536583333333333,3.48,1.6819249155561686,2.3575,4.7125,0
24.33,43.5,34.79208333333333,35.25,4.237470883533656,32.25,37.0,0.0,14.82,4.459583333333334,3.925,2.4735159869172083,2.9675000000000002,5.8025,7.25,24.25,15.4255,15.375,3.06159837696729,13.33,17.27,0.0,8.34,3.1911666666666667,3.035,1.5720458133323232,2.01,4.16,7.25,23.5,15.802916666666667,15.75,2.8587846027222663,13.6275,17.5425,0.0,9.18,3.3678333333333335,3.065,1.7691806883761898,2.1675,4.5875,24.5,44.0,35.0495,36.0,4.320718281789294,31.75,38.25,0.0,9.42,3.896333333333333,3.67,2.176132539422094,2.2875,5.4175,6.67,22.5,15.60625,15.585,2.619766511662872,13.6275,17.0,0.0,7.4,3.2790833333333333,3.2350000000000003,1.5475472574385578,1.92,4.305,6.0,22.0,15.813833333333333,15.875,3.3423443650141347,13.31,18.25,0.43,8.44,3.4934166666666666,3.34,1.7997952711926102,2.16,4.525,23.5,46.25,34.7145,35.0,4.95246052928417,31.4575,38.25,0.82,12.26,4.62225,3.9299999999999997,2.6418972246054824,2.5875,6.195,8.75,23.25,15.75725,15.75,2.817827389582085,13.5,17.25,0.43,9.9,3.1249166666666666,2.9050000000000002,1.5449859240789996,2.06,4.0225,7.25,22.67,16.236416666666667,16.415,3.003662133377287,14.0,18.27,0.0,9.51,3.3295,3.27,1.666700484250749,2.05,4.26,24.5,44.0,34.93683333333333,35.375,4.630829822606137,32.0,38.542500000000004,0.43,11.02,4.5441666666666665,4.470000000000001,2.3901582463462607,2.4975,6.24,9.0,22.67,15.09575,15.25,2.7260312712066668,13.5,17.0,0.87,7.0,3.2275833333333335,3.0149999999999997,1.4233579634641678,2.12,4.2325,5.5,23.5,15.642416666666666,15.75,3.3015931972391788,13.9375,17.75,0.47,7.18,3.507833333333333,3.55,1.5291108985472643,2.3325,4.5,0
21.75,43.75,35.51683333333333,35.5,4.295395812037912,33.1875,38.25,0.0,11.65,4.419083333333333,3.88,2.4403746770579664,2.49,5.9025,9.0,20.67,15.126833333333334,15.25,2.8051866677453674,13.0,17.3725,0.0,8.64,3.246,3.0149999999999997,1.5835516936262473,2.1500000000000004,4.2075000000000005,8.25,22.75,15.7,16.25,3.0840129919398493,13.4375,17.8125,0.43,7.7,3.30275,2.935,1.688718355698768,1.92,4.3149999999999995,19.25,44.0,34.31675,34.625,4.894454272546678,31.0,37.625,0.0,13.86,4.105583333333334,3.8049999999999997,2.352306858388677,2.4800000000000004,5.2275,6.0,21.0,15.543666666666667,15.5,2.9521420604533986,14.0,17.67,0.0,9.1,3.2495833333333333,3.035,1.7008343952472338,2.05,3.96,4.67,23.0,15.834833333333334,16.25,3.064143946235116,14.0,18.25,0.43,9.0,3.5770833333333334,3.3,1.7812649625888846,2.17,4.63,20.75,42.5,34.346666666666664,35.0,4.85322492337443,31.25,38.25,0.0,12.97,4.222083333333333,3.815,2.4558549131293845,2.355,5.965,8.67,21.0,15.21125,15.125,2.5900415500706617,13.67,17.0,0.0,8.38,3.1191666666666666,2.865,1.689026164318807,1.85,3.96,5.75,23.25,15.829833333333333,16.29,3.2734839927790067,13.6275,17.8125,0.47,7.32,3.2525833333333334,3.035,1.6215619069919232,2.17,4.3525,21.75,43.33,33.7125,33.875,4.993094937894084,30.33,37.8125,0.47,10.16,4.6905,4.470000000000001,2.2913252009417144,2.75,6.06,9.0,22.75,15.817083333333333,16.0,2.8296213470687412,14.1875,17.5425,0.0,7.65,3.138333333333333,3.16,1.4384207804869529,2.12,4.0,6.0,21.75,15.452,15.75,3.222961371161621,13.9375,17.3725,0.43,8.26,3.229416666666667,3.085,1.6995537208749998,1.9124999999999999,4.245,0
45.0,46.0,45.04716666666667,45.0,0.1607711632936041,45.0,45.0,0.0,0.71,0.04775,0.0,0.14585858524871378,0.0,0.0,4.0,22.75,19.043833333333332,20.0,3.177118080858797,18.75,20.67,0.0,2.68,0.5308333333333334,0.47,0.4806780633232855,0.43,0.5,11.5,21.25,17.212416666666666,17.5,2.248464647333403,15.625,18.5,0.0,2.12,0.701,0.7649999999999999,0.46951682655701277,0.43,1.09,42.5,45.0,44.66883333333333,45.0,0.577400991306652,44.5,45.0,0.0,0.83,0.17091666666666666,0.0,0.2682686344396038,0.0,0.44,4.25,26.25,18.97375,18.75,3.293069131786135,18.25,19.75,0.0,5.17,0.61425,0.43,0.8561195064029892,0.43,0.5,4.33,30.75,20.462916666666665,18.759999999999998,4.644059980474078,18.0,21.625,0.0,3.39,0.644,0.5,0.616995158173939,0.43,0.83,43.25,45.67,44.900333333333336,45.0,0.3601048711240699,45.0,45.0,0.0,0.83,0.07966666666666666,0.0,0.1975434569074533,0.0,0.0,14.0,24.5,17.985,17.0,2.7350986647436235,15.9375,20.25,0.0,2.38,0.5926666666666667,0.47,0.45398651246639554,0.43,0.83,4.5,27.33,20.89875,21.375,3.1419408877343327,18.5,23.0625,0.0,4.3,0.8209166666666666,0.5,0.7486278718269782,0.43,1.0225,43.0,45.0,44.3995,44.5,0.5987421689458247,43.75,45.0,0.0,1.12,0.3173333333333333,0.43,0.30531629372780966,0.0,0.5,3.67,27.25,18.315833333333334,21.0,6.274895370025057,17.049999999999997,23.25,0.0,4.09,0.7635,0.5,0.7987560181122818,0.0,1.22,6.25,25.75,18.48625,20.5,4.804334713341184,14.565,21.75,0.0,4.13,0.8904166666666666,0.83,0.7156338153714381,0.47,1.09,0
25.67,45.75,44.35841666666666,45.0,3.015382411143597,45.0,45.0,0.0,12.19,0.22949999999999998,0.0,1.2585124271979855,0.0,0.0,1.0,24.0,11.118,12.415,4.853433437727748,7.9175,14.25,0.0,4.78,1.0685833333333332,0.83,0.9031888379684573,0.4975,1.2625,5.5,27.0,14.85075,14.875,3.3902175539373873,12.875,17.75,0.0,6.26,0.9610833333333333,0.85,0.868169905372121,0.47,1.22,28.0,44.33,35.675666666666665,33.0,4.012007132657293,32.6275,38.25,0.0,4.18,0.5831666666666666,0.485,0.5864019090006037,0.0,0.94,3.0,21.33,16.345916666666668,19.375,5.537051136400573,12.5,21.0,0.0,5.12,0.69325,0.43,0.9114557222451596,0.0,0.83,10.5,23.25,17.781416666666665,18.0,1.9997568322061512,17.1875,18.75,0.0,4.02,0.7801666666666667,0.71,0.7220477222215068,0.43,1.09,25.5,39.0,36.29575,36.875,2.9376028249480655,36.33,38.0,0.0,1.5,0.7546666666666667,0.83,0.3648020836345233,0.4925,1.0,4.75,22.25,12.545333333333334,13.835,4.34333894201985,8.4575,15.25,0.0,4.97,0.8265,0.5,0.8532238911348892,0.43,1.25,11.67,21.0,16.565666666666665,16.75,1.977388878979419,15.25,18.0,0.0,3.54,0.9676666666666667,0.83,0.725700743163083,0.45999999999999996,1.2625,27.25,30.75,29.910416666666666,30.0,0.4925928583420942,30.0,30.0,0.0,1.64,0.12133333333333333,0.0,0.2793056617060681,0.0,0.0,13.75,22.5,19.570083333333333,20.25,1.6710513451235474,18.25,21.0,0.0,2.29,0.37374999999999997,0.43,0.4045997347727151,0.0,0.5,12.0,22.0,19.401083333333332,19.71,1.5548578231272645,18.5,20.5,0.0,2.62,0.7104166666666667,0.71,0.4692626002092881,0.43,0.87,0
