min_avg_RSS12_1,max_avg_RSS12_1,mean_avg_RSS12_1,median_avg_RSS12_1,standard deviation_avg_RSS12_1,1st quart_avg_RSS12_1,3rd quart_avg_RSS12_1,min_var_RSS12_1,max_var_RSS12_1,mean_var_RSS12_1,median_var_RSS12_1,standard deviation_var_RSS12_1,1st quart_var_RSS12_1,3rd quart_var_RSS12_1,min_avg_RSS13_1,max_avg_RSS13_1,mean_avg_RSS13_1,median_avg_RSS13_1,standard deviation_avg_RSS13_1,1st quart_avg_RSS13_1,3rd quart_avg_RSS13_1,min_var_RSS13_1,max_var_RSS13_1,mean_var_RSS13_1,median_var_RSS13_1,standard deviation_var_RSS13_1,1st quart_var_RSS13_1,3rd quart_var_RSS13_1,min_avg_RSS23_1,max_avg_RSS23_1,mean_avg_RSS23_1,median_avg_RSS23_1,standard deviation_avg_RSS23_1,1st quart_avg_RSS23_1,3rd quart_avg_RSS23_1,min_var_RSS23_1,max_var_RSS23_1,mean_var_RSS23_1,median_var_RSS23_1,standard deviation_var_RSS23_1,1st quart_var_RSS23_1,3rd quart_var_RSS23_1,min_avg_RSS12_2,max_avg_RSS12_2,mean_avg_RSS12_2,median_avg_RSS12_2,standard deviation_avg_RSS12_2,1st quart_avg_RSS12_2,3rd quart_avg_RSS12_2,min_var_RSS12_2,max_var_RSS12_2,mean_var_RSS12_2,median_var_RSS12_2,standard deviation_var_RSS12_2,1st quart_var_RSS12_2,3rd quart_var_RSS12_2,min_avg_RSS13_2,max_avg_RSS13_2,mean_avg_RSS13_2,median_avg_RSS13_2,standard deviation_avg_RSS13_2,1st quart_avg_RSS13_2,3rd quart_avg_RSS13_2,min_var_RSS13_2,max_var_RSS13_2,mean_var_RSS13_2,median_var_RSS13_2,standard deviation_var_RSS13_2,1st quart_var_RSS13_2,3rd quart_var_RSS13_2,min_avg_RSS23_2,max_avg_RSS23_2,mean_avg_RSS23_2,median_avg_RSS23_2,standard deviation_avg_RSS23_2,1st quart_avg_RSS23_2,3rd quart_avg_RSS23_2,min_var_RSS23_2,max_var_RSS23_2,mean_var_RSS23_2,median_var_RSS23_2,standard deviation_var_RSS23_2,1st quart_var_RSS23_2,3rd quart_var_RSS23_2,min_avg_RSS12_3,max_avg_RSS12_3,mean_avg_RSS12_3,median_avg_RSS12_3,standard deviation_avg_RSS12_3,1st quart_avg_RSS12_3,3rd quart_avg_RSS12_3,min_var_RSS12_3,max_var_RSS12_3,mean_var_RSS12_3,median_var_RSS12_3,standard deviation_var_RSS12_3,1st quart_var_RSS12_3,3rd quart_var_RSS12_3,min_avg_RSS13_3,max_avg_RSS13_3,mean_avg_RSS13_3,median_avg_RSS13_3,standard deviation_avg_RSS13_3,1st quart_avg_RSS13_3,3rd quart_avg_RSS13_3,min_var_RSS13_3,max_var_RSS13_3,mean_var_RSS13_3,median_var_RSS13_3,standard deviation_var_RSS13_3,1st quart_var_RSS13_3,3rd quart_var_RSS13_3,min_avg_RSS23_3,max_avg_RSS23_3,mean_avg_RSS23_3,median_avg_RSS23_3,standard deviation_avg_RSS23_3,1st quart_avg_RSS23_3,3rd quart_avg_RSS23_3,min_var_RSS23_3,max_var_RSS23_3,mean_var_RSS23_3,median_var_RSS23_3,standard deviation_var_RSS23_3,1st quart_var_RSS23_3,3rd quart_var_RSS23_3,bending
21.33,44.5,34.18325,34.75,4.946554044811297,30.73,38.0,0.0,13.47,4.857625,4.15,2.810805405626987,2.93,6.585,9.0,22.0,15.088625,15.0,2.6993997673137597,13.25,16.8125,0.43,9.0,3.2674375,2.975,1.5995220382308468,2.12,4.3975,6.25,22.75,15.4443125,16.0,3.145403479107833,13.25,17.5625,0.83,8.41,3.425375,2.995,1.6302088794280432,2.27,4.7125,19.75,45.5,34.2593125,35.0,4.805505244659145,31.4375,38.0,0.0,12.73,4.33025,3.865,2.497618223919106,2.59,5.695,6.25,22.0,15.2655,15.25,2.759582914433849,13.75,17.0,0.0,6.76,3.4681875,3.49,1.383819739540118,2.59,4.569999999999999,6.67,23.25,15.74,15.875,3.1437499140377843,13.67,18.0,0.0,8.18,3.356875,3.085,1.813349930845702,2.05,4.5,24.5,43.75,34.5256875,35.5,4.518391574161411,31.0,37.75,0.0,12.5,4.181125,3.68,2.441481916079019,2.29,5.9825,7.75,22.25,15.2751875,15.365,2.6864694682084806,13.5,17.0625,0.47,7.46,3.0960625,2.8449999999999998,1.4951494306485067,2.05,4.0375,6.33,21.5,15.4670625,15.585,3.0808647803516664,13.5,17.75,0.0,9.67,3.5154375,3.3,1.7567722857541066,2.375,4.5649999999999995,0
20.67,43.33,34.0153125,34.71,4.675863344339429,31.25,37.0625,0.0,12.07,4.6223125,4.5,2.3489080085322978,2.87,6.09,8.33,22.67,15.5089375,15.5,2.8059033897387073,13.75,17.5,0.0,8.34,3.1213125,2.925,1.741359666075685,1.79,4.32,7.0,22.33,16.19475,16.0,2.9063097589717355,14.0,18.5,0.0,10.0,3.2965625,2.995,1.7125225231498706,2.17,4.15,19.5,45.0,34.5384375,35.415,5.158684385312222,30.5,38.0,0.0,12.47,4.251625,4.025,2.2303159624709754,2.49,5.55,7.0,22.5,15.19725,15.29,2.858091448774821,13.25,17.0625,0.0,7.04,2.6670625,2.415,1.6020445258281213,1.4625,3.5949999999999998,8.0,22.75,15.9693125,16.0,2.7516348763824965,14.25,17.75,0.0,7.32,3.16125,2.98,1.5200392042279496,2.0175,4.130000000000001,20.25,46.0,35.0849375,35.875,4.646170397987827,32.0,38.0,0.0,12.28,4.2419375,4.095000000000001,2.4897595289088565,2.28,5.6850000000000005,7.67,21.0,14.850999999999999,14.875,2.578565785360917,13.0,16.75,0.0,8.22,3.2976875,3.1550000000000002,1.594199083972771,2.105,4.15,7.0,21.0,15.1145625,15.0,2.7090066054777378,13.6275,17.25,0.0,8.64,3.5565625,3.4299999999999997,1.7159323874597547,2.3425,4.7125,0
24.33,44.0,34.8948125,35.25,4.35650268999034,32.1875,37.75,0.0,14.82,4.4205,3.9799999999999995,2.460930130442195,2.5825,5.9525,6.67,24.25,15.533625,15.5,3.030138857166563,13.5,17.3725,0.0,8.34,3.12975,3.03,1.5545558729952909,1.92,4.11,7.25,23.5,15.6430625,15.75,2.9417204987769527,13.4375,17.5,0.0,9.18,3.4436875,3.27,1.776816679286992,2.1500000000000004,4.6025,23.5,46.25,34.88625,35.415,4.552694378126972,31.9375,38.25,0.0,12.26,4.2436875,3.7,2.573965108488648,2.41,5.745,8.75,23.25,15.632,15.75,2.6421317389157872,13.5,17.0,0.43,9.9,3.407625,3.255,1.5648246179382723,2.2225,4.395,6.0,22.67,16.2915625,16.5,3.1788990908853094,14.1875,18.5625,0.43,9.51,3.4068125,3.275,1.7406058266787243,2.17,4.32,23.67,45.33,34.838625,35.25,4.707419206078954,31.5,38.425,0.43,11.02,4.4775625,4.25,2.2709634856822087,2.5975,6.039999999999999,9.0,22.67,15.2479375,15.25,2.7562749670855395,13.5,17.0625,0.47,7.0,3.0796875,2.85,1.4234312436865868,2.05,4.15,5.5,23.5,15.6870625,15.75,3.2420392287646767,13.6875,17.75,0.0,7.31,3.4234375,3.35,1.5577322037855839,2.2525,4.4925,0
19.25,43.75,35.0021875,35.5,4.757728260800143,32.31,38.25,0.0,13.86,4.285375,3.7,2.5132724132633215,2.4325,5.5200000000000005,7.0,20.67,15.179375,15.25,2.909879871193976,13.0,17.5,0.0,9.09,3.2090625,2.955,1.58417480329348,2.12,4.0825,8.25,22.75,15.664625,15.875,3.043719564826591,13.4375,18.0,0.43,7.7,3.2941875,2.87,1.6673016923088932,1.92,4.33,20.75,44.0,34.2569375,34.75,4.626237858738883,31.1875,37.7525,0.0,12.97,4.2763125,3.98,2.325772644154109,2.49,5.8999999999999995,6.0,21.0,15.5065,15.5,2.7165206659073835,14.0,17.3125,0.0,9.1,3.2925,3.085,1.7474992014646231,2.05,4.03,4.67,23.25,16.0114375,16.33,3.1266215107589974,14.0,18.0625,0.43,9.0,3.5125,3.3,1.763407222239532,2.2225,4.535,21.75,43.33,34.1604375,34.5,4.9849193135001615,31.0,38.25,0.43,10.2,4.51625,4.26,2.329619978726792,2.575,5.96,9.0,22.75,15.58825,15.875,2.77711776519488,14.0,17.25,0.0,7.65,3.06325,2.9050000000000002,1.464889954439019,2.0175,3.9225000000000003,5.75,22.33,15.4364375,15.875,3.286894569045205,13.75,17.5,0.43,8.26,3.2146875,3.085,1.6613020285400986,2.06,4.2175,0
45.0,46.0,45.035375,45.0,0.14058676454339478,45.0,45.0,0.0,0.71,0.0358125,0.0,0.12787804663553803,0.0,0.0,4.0,22.75,19.013125,19.5,2.7633889474416695,18.75,20.5,0.0,2.68,0.4955625,0.43,0.4315348457693854,0.43,0.5,11.5,21.25,17.4709375,18.0,2.024525970412389,16.5,18.5,0.0,2.12,0.61975,0.5,0.45648086474047744,0.43,0.87,42.5,45.67,44.715375,45.0,0.5574141640777229,44.6275,45.0,0.0,0.83,0.15968749999999998,0.0,0.25889319785015974,0.0,0.43,4.25,26.25,18.0274375,18.0,3.3603710200356733,15.75,19.6175,0.0,5.17,0.6196875,0.47,0.7771755197650088,0.43,0.71,4.33,30.75,21.2965625,21.125,4.514204979821226,18.25,23.67,0.0,4.3,0.7598125,0.5,0.7177458353202036,0.43,0.8875,43.0,45.0,44.511125,44.75,0.5869953205003492,44.0,45.0,0.0,1.12,0.26625,0.0,0.3027416649938857,0.0,0.47,3.67,27.25,18.69825,20.875,5.647940633206622,17.475,22.8125,0.0,4.09,0.7606875,0.5,0.741379915063201,0.0,1.145,6.25,25.75,19.02775,20.71,4.404307204281456,17.105,21.75,0.0,4.13,0.9126875,0.83,0.7171324113720223,0.47,1.145,0
25.67,45.75,42.7448125,45.0,4.643668032365288,42.5,45.0,0.0,12.19,0.361875,0.0,1.1841719169659526,0.0,0.43,1.0,24.0,12.48275,13.29,5.14065347753577,9.0,15.75,0.0,5.12,1.092375,0.83,0.9969024273646518,0.47,1.3,5.5,27.0,15.6443125,15.5,3.4885254173166267,13.31,18.27,0.0,6.26,1.0001875,0.905,0.8832526166100091,0.47,1.2625,31.67,39.0,35.93225,36.5,2.3508205311787007,33.0,38.0,0.0,1.3,0.6141875,0.5,0.3923874222639451,0.43,1.0,3.0,21.25,13.533625,14.25,5.8266861124878835,8.0,20.75,0.0,3.27,0.536625,0.43,0.6370429796031313,0.0,0.7374999999999999,11.25,20.67,16.930625,17.5,1.8535645372391785,16.0,18.0,0.0,3.54,0.7165625,0.71,0.6109772014758571,0.43,0.94,25.5,37.75,31.003125,30.0,2.890079363341956,30.0,30.25,0.0,1.64,0.2904375,0.0,0.43082682956783375,0.0,0.47,8.0,22.5,18.668125,19.29,2.7164143929246247,17.73,21.0,0.0,4.97,0.5925625,0.43,0.7082294753678887,0.0,0.83,12.0,22.0,18.87425,19.0,1.9433801681573837,18.1875,20.33,0.0,3.03,0.84775,0.83,0.5977956887888962,0.43,1.145,0
27.0,37.5,30.6150625,30.0,1.5028166414118531,30.0,30.25,0.0,1.79,0.1565,0.0,0.3186157165658456,0.0,0.1075,4.0,23.75,20.2515,21.0,2.4606654517444677,20.5,21.0,0.0,5.12,0.416125,0.43,0.6516143354303715,0.0,0.5,3.0,22.0,18.6250625,20.25,3.8662246543404826,18.5,21.0,0.0,5.12,0.808625,0.5,0.8970373932594227,0.43,1.005,27.0,38.67,32.7639375,30.0,3.95230863143072,30.0,37.5,0.0,2.49,0.4989375,0.0,0.5897474108868972,0.0,1.0,6.25,23.0,16.656375,18.75,4.5010270648336235,12.25,20.75,0.0,4.15,0.6064375,0.44999999999999996,0.6885636740172261,0.0,0.83,6.0,21.5,17.7275625,18.33,3.0366612638371935,16.31,20.0625,0.0,3.54,0.814,0.755,0.6539442016471468,0.43,1.09,27.5,38.33,35.3389375,36.67,2.808676045425078,33.75,37.25,0.0,1.79,0.7148125,0.94,0.5154346909138775,0.0,1.12,2.5,21.25,12.009875,12.0,4.437148779616572,8.67,15.0,0.0,4.56,0.9718125,0.83,0.8474615234953332,0.47,1.2275,2.0,23.5,17.9090625,19.0,4.175327019448852,15.67,21.0,0.0,4.92,0.7514375,0.71,0.6970430329469438,0.43,0.955,0
33.0,37.33,36.2155,36.33,0.7498266466324063,36.0,36.67,0.0,1.5,0.4701875,0.47,0.42533815163819233,0.0,0.83,1.5,16.75,10.9751875,11.5,2.4604826370836164,9.75,12.25,0.0,4.55,0.8629375,0.82,0.7547398209496058,0.43,1.22,8.5,22.67,16.918,18.0,3.620778921723889,14.5,20.0625,0.0,4.52,0.7335625,0.71,0.6201930586772526,0.43,1.0,27.5,50.75,37.7043125,36.5,3.863277297070018,36.1875,42.0,0.0,6.06,0.4970625,0.47,0.6370989643758692,0.0,0.5,4.2,23.25,15.7716875,15.0,3.472752559855241,13.33,18.75,0.0,3.64,0.679,0.5,0.6985044220854694,0.0,0.955,8.25,23.75,19.52775,21.0,2.975887574379434,18.0,21.5,0.0,5.12,0.8345625,0.71,0.8175579889228485,0.43,0.955,42.0,45.0,42.7453125,42.0,0.9604283123893184,42.0,43.75,0.0,0.83,0.1830625,0.0,0.26909350944216254,0.0,0.43,9.33,21.5,17.815625,18.0,1.878429588812364,17.1875,18.75,0.0,6.02,0.420875,0.43,0.5954633389641341,0.0,0.5,0.0,21.25,13.1203125,14.25,5.6400085219922005,10.185,17.5,0.0,5.17,0.9525,0.83,0.7875565268721147,0.45999999999999996,1.25,0
42.0,45.0,43.5905625,43.75,0.8315774559543877,43.33,44.25,0.0,0.87,0.4081875,0.47,0.2452360482058515,0.43,0.5,5.67,20.5,15.297875,15.875,3.062440016098481,13.0,18.0,0.0,5.45,0.7503124999999999,0.47,0.9839654221790642,0.0,0.84,4.0,23.0,13.9661875,13.29,4.126964540291558,10.9375,16.875,0.0,6.36,1.0405625,0.83,1.0606947093812784,0.47,1.25,42.0,43.67,42.3815625,42.33,0.36914067621501373,42.0,42.5,0.0,1.0,0.3384375,0.44999999999999996,0.26100084791062034,0.0,0.5,12.0,22.0,18.7100625,18.0,1.6129540448463384,18.0,20.0,0.0,2.45,0.28375,0.0,0.3789720455663651,0.0,0.43,5.0,22.0,17.815875,17.5,2.5957549737307266,16.652500000000003,19.8125,0.0,3.08,0.718625,0.71,0.4632554852930381,0.43,0.87,42.0,45.0,10.523008111280582,42.25,0.8177860933148915,42.0,42.5,0.0,1.12,10.523008111280582,0.43,0.2547435962235234,0.0,0.47,0.0,23.0,10.523008111280582,19.75,5.270964341594339,18.0,21.0,0.0,4.24,10.523008111280582,0.43,0.7315999645165152,0.0,0.71,1.0,21.5,10.523008111280582,17.67,4.430140985582465,15.0,19.5,0.0,3.19,10.523008111280582,0.82,0.6045982414103103,0.44999999999999996,1.09,0
42.0,46.5,44.0371875,44.5,1.0200414172593795,43.6275,44.5,0.0,1.5,0.430625,0.5,0.21911970106822046,0.43,0.5,7.33,21.33,14.725249999999999,14.225,2.9683050984076274,12.0,16.5625,0.0,4.64,0.5013124999999999,0.43,0.6188771754826095,0.0,0.71,5.67,21.33,14.9706875,15.0,3.1890997767404965,13.33,17.0,0.0,5.45,0.904375,0.83,0.8418455971459149,0.43,1.22,42.0,45.0,43.5025625,44.0,1.1474753511966056,42.0,44.5,0.0,1.0,0.33625,0.47,0.26277845368916836,0.0,0.5,0.0,19.0,11.115,12.415,4.8616093305631685,8.1875,14.69,0.0,3.4,0.645375,0.5,0.5848505560875998,0.3225,0.87,9.0,22.0,16.5754375,16.75,2.8242538608069596,14.6275,19.0,0.0,3.0,0.6855,0.5,0.5149510570869515,0.43,0.94,41.75,43.75,42.0328125,42.0,0.18721786950069,42.0,42.0,0.0,1.09,0.0319375,0.0,0.1333199531415324,0.0,0.0,12.0,21.67,18.7346875,19.5,2.3776598933397155,17.73,20.75,0.0,1.41,0.3839375,0.43,0.357347138230122,0.0,0.5,9.0,21.0,16.583375,17.25,2.779128610434092,14.5,18.5,0.0,2.92,0.8288125,0.83,0.5063662282138017,0.47,1.12,0
41.5,44.5,42.805625,43.0,0.8194734369315939,42.0,43.5,0.0,1.0,0.282375,0.47,0.26706531719375076,0.0,0.5,4.0,23.5,17.099875,18.0,3.984728865960659,15.4575,20.6175,0.0,4.27,0.586375,0.43,0.7645054203443225,0.0,0.83,1.0,27.33,13.8285,14.0,4.734362170053398,11.1875,17.0,0.0,4.03,1.0198125,0.83,0.8313499455212823,0.47,1.25,35.25,48.5,39.6389375,38.125,3.1836946214437774,37.0,42.3725,0.0,3.28,0.8075625,0.83,0.5345411797034368,0.4975,1.0,0.0,22.25,13.2631875,15.0,5.481735410367481,9.6275,16.8125,0.0,5.12,0.8863125,0.485,1.014547407768638,0.30000000000000004,1.22,0.0,23.5,14.0208125,14.75,5.617955040096633,10.0,18.75,0.0,5.89,0.980375,0.82,1.0026291773610014,0.43,1.41,36.0,41.75,38.21325,38.25,0.8427661477979599,37.730000000000004,38.75,0.0,1.7,0.7625,0.83,0.42693142335927026,0.47,1.0225,3.75,21.0,14.190625,14.5,4.382326955399967,11.31,18.0,0.0,4.87,1.144,0.83,1.0841286098832073,0.45999999999999996,1.5925,4.0,24.75,17.6525,19.5,4.663265517104819,14.33,21.0,0.0,6.36,1.173,0.83,1.2056370742130424,0.47,1.41,0
36.25,46.67,44.698,45.5,2.469791018073383,45.0,46.0,0.0,2.95,0.5031875,0.5,0.3743696956554538,0.43,0.71,0.0,24.0,13.2178125,13.67,5.439926085313958,10.0,17.0,0.0,5.66,1.202125,0.87,1.0552184712241242,0.47,1.7,4.0,25.0,17.220375,18.5,3.9528758558101136,14.9375,20.25,0.0,7.0,1.3131875,0.94,1.1692874634450725,0.5,1.645,36.67,48.25,45.6250625,46.5,2.726987417174431,46.25,46.75,0.0,3.28,0.50175,0.5,0.37736349524983176,0.43,0.5,6.33,24.0,18.5278125,18.585,4.548180321991666,15.6275,22.8125,0.0,5.85,0.9310625,0.5,1.0963619638685076,0.0,1.25,2.25,24.5,14.949,15.415,5.407888275240557,10.1875,19.75,0.0,6.55,1.4750625,1.2349999999999999,1.1649261033464147,0.8274999999999999,1.745,28.5,45.0,41.3314375,42.0,2.649051769801417,39.75,42.75,0.0,2.69,0.547125,0.5,0.42885746631613436,0.43,0.83,3.33,24.25,13.2465,13.29,5.110584429157509,9.0,16.69,0.0,6.98,1.009875,0.5,1.1273545521101702,0.43,1.4275,1.5,24.5,12.59225,13.0,5.259047065556255,7.75,17.0,0.0,5.24,1.2765,0.915,1.1151253983691924,0.5,1.645,0
40.33,42.75,41.8059375,42.0,0.48924315426351295,41.75,42.0,0.0,1.0,0.2049375,0.0,0.2878962882684348,0.0,0.43,4.5,21.8,14.36,14.75,3.2306723797310726,12.67,16.0,0.0,6.02,1.0126249999999999,0.5,1.1910940415111115,0.43,1.2625,2.75,20.75,13.9205625,14.415,4.538107583158508,10.6275,18.0,0.0,5.59,1.1680625,0.83,1.0660521993160872,0.47,1.5,40.0,45.0,43.0429375,42.375,1.4379342261857742,42.0,44.5,0.0,1.09,0.323,0.47,0.2789643921282279,0.0,0.5,0.0,21.0,10.0506875,10.415,3.9932263593584922,7.9175,11.5,0.0,7.31,1.0142499999999999,0.5,1.175916904393221,0.43,1.2625,1.0,23.0,16.0649375,16.0,3.5416607689555035,15.0,18.0625,0.0,6.36,0.84475,0.71,0.8505876252192366,0.43,1.12,39.5,42.0,41.485875,41.5,0.35534620818710894,41.33,41.67,0.0,1.0,0.497875,0.5,0.24326755594115893,0.47,0.5,0.0,18.25,9.9160625,11.25,4.779380252036184,6.3100000000000005,13.67,0.0,4.78,0.6413125,0.47,0.7541258606355075,0.43,0.83,1.0,17.0,8.93625,9.0,3.276022813061306,7.1875,11.5,0.0,3.24,0.8706875,0.81,0.6502385840558591,0.47,1.12,0
41.33,42.0,41.605875,41.5,0.18078232332745675,41.5,41.75,0.0,0.87,0.4275625,0.5,0.16249914126526846,0.43,0.5,1.0,20.33,9.410125,8.875,6.019871076943331,3.67,14.25,0.0,5.68,0.998625,0.82,0.9549971105359826,0.43,1.3725,2.0,22.0,12.917125,12.415,4.358529177147989,9.5,15.75,0.0,7.85,1.0029375,0.82,1.0098294250848974,0.47,1.12,39.67,41.75,41.352125,41.5,0.35339928333136017,41.31,41.5,0.43,1.0,0.5680625,0.5,0.15156000897583352,0.5,0.5,0.0,18.0,6.6455625,6.0,4.343659261755314,3.75,9.67,0.0,4.97,0.8554375,0.71,0.8603727778259254,0.43,1.12,0.0,23.0,7.54325,8.0,4.751699007630795,3.4575,10.0,0.0,4.44,0.80525,0.71,0.7184469185978655,0.43,0.955,41.0,44.75,43.89,44.5,1.2045453747154655,44.33,44.5,0.0,0.94,0.4994375,0.5,0.08162844857249335,0.485,0.5,1.5,22.75,12.3529375,13.0,3.6827820692587947,10.67,14.932500000000001,0.0,4.5,0.844875,0.825,0.6628364696775454,0.43,1.2275,1.75,23.25,17.1511875,18.75,4.6536505413330165,17.0,20.25,0.0,4.32,0.7988125,0.83,0.5807188907134389,0.46749999999999997,1.0,0
40.0,42.0,41.5235,41.5,0.37076022528594943,41.5,41.75,0.0,1.0,0.45087499999999997,0.5,0.23996956699081864,0.43,0.5,2.25,21.5,12.8355,12.0,2.438255330477877,12.0,14.0625,0.0,5.44,0.4810625,0.43,0.7624361788942025,0.0,0.5,2.5,18.5,9.46375,8.75,3.565844215407265,6.73,12.0,0.0,3.34,0.8826875,0.83,0.6030370952168261,0.47,1.12,41.25,44.5,42.4395625,42.0,0.8676856710480692,41.75,43.33,0.0,1.0,0.42475,0.47,0.23481278505472664,0.43,0.5,2.0,17.75,10.56475,12.0,3.784494009198638,7.33,13.75,0.0,2.74,0.666875,0.5,0.53335202895691,0.43,0.94,6.5,24.0,16.877,13.16,5.7696948242328965,12.5,23.5,0.0,2.55,0.5865625,0.5,0.41604463789751034,0.43,0.71,40.75,44.67,43.1175,43.25,0.9694814797728946,42.6275,44.0,0.0,1.0,0.571875,0.5,0.24033830323109148,0.47,0.82,2.5,23.5,15.253375,15.0,4.144927169702545,13.6875,18.0,0.0,5.93,0.7122499999999999,0.43,0.8884471294831179,0.0,0.94,6.0,26.67,19.4405625,21.0,5.094446383890337,19.125,22.5,0.0,4.64,0.6901875,0.5,0.7303780978921147,0.3225,0.83,0
29.25,45.0,42.1150625,41.67,2.0974377890864946,41.0,43.67,0.0,4.72,0.6450625,0.5,0.5739885792861591,0.47,0.82,0.0,23.5,16.3221875,18.0,6.208581469546299,13.95,21.0,0.0,5.07,0.7381875,0.47,1.0167953554237554,0.0,0.8225,6.75,24.0,17.690875,20.5,5.378367616969891,13.565,21.0,0.0,5.1,0.8501875,0.5,0.9344338560269037,0.43,1.22,42.67,46.0,44.225875,44.5,0.6614652949913453,43.67,44.5,0.0,1.3,0.4968125,0.5,0.20215310181228205,0.47,0.5,7.75,24.0,17.409875,17.5,3.783512059752065,14.75,21.0,0.0,6.12,0.561875,0.43,0.7763940090139184,0.0,0.5,6.75,20.75,15.694749999999999,17.0,3.0033878041116835,13.9375,18.0,0.0,5.07,0.8095,0.71,0.7301682411453942,0.43,0.94,37.75,45.0,41.845625,41.5,2.087919034882918,40.5,44.5,0.0,1.48,0.524125,0.5,0.24083812643486077,0.47,0.5,1.0,21.0,13.738875,13.67,3.4231692968054017,12.0,16.5,0.0,4.99,0.97475,0.83,0.8713005893382219,0.43,1.315,2.0,24.0,15.8411875,17.375,3.8868919163843616,13.6875,18.5,0.0,4.03,1.0165625,0.83,0.8672228840732801,0.43,1.2625,0
30.0,42.67,41.060625,41.5,1.6924347715568961,40.730000000000004,42.0,0.0,2.55,0.446,0.47,0.3980916742812836,0.0,0.71,6.33,21.25,19.361125,20.0,2.419990120958057,19.0,20.75,0.0,2.69,0.38887499999999997,0.43,0.4664532137620349,0.0,0.4925,2.67,17.5,13.3328125,13.71,2.2318757578738353,12.0,15.0,0.0,3.57,0.7725,0.82,0.5158226012640805,0.47,0.955,33.75,45.0,42.4985,43.5,2.7309963625159734,41.31,44.7525,0.0,2.95,0.491625,0.47,0.44299138583558073,0.0,0.83,3.0,21.0,16.56,18.0,3.4196790831080226,15.6275,18.25,0.0,7.5,0.6840625,0.43,1.011893608693357,0.0,0.87,1.0,20.75,12.11175,12.5,3.7136236604997954,10.0,14.67,0.0,4.64,1.106875,0.83,0.8777280473798431,0.5,1.41,39.0,46.67,44.3864375,45.0,1.1675439721427145,44.1875,45.0,0.0,1.8,0.270875,0.0,0.3655036802161818,0.0,0.4775,9.0,21.0,18.46675,18.5,1.675303990062549,18.0,19.0,0.0,2.35,0.331,0.43,0.330233765115927,0.0,0.4925,2.5,17.5,10.7366875,11.585,2.750859379014712,9.0,12.5,0.0,4.06,0.8726875,0.83,0.6491113634091751,0.47,1.0975000000000001,0
36.0,46.75,44.2576875,45.0,1.7518465448845402,44.5,45.0,0.0,1.79,0.3061875,0.43,0.35454261770243556,0.0,0.5,9.0,21.0,18.296625,18.75,2.4235085246770622,17.1875,20.0,0.0,6.02,0.459625,0.43,0.7538262044668393,0.0,0.5,1.0,19.5,11.6370625,11.5,3.7320619348260227,9.5,14.25,0.0,6.18,0.957,0.82,0.8198042410909396,0.47,1.22,36.0,46.5,43.284375,44.67,2.697342201655213,42.457499999999996,45.0,0.0,1.25,0.34099999999999997,0.43,0.3700946674745287,0.0,0.5,7.0,19.75,16.2293125,17.0,2.2855881870645587,15.0,18.0,0.0,3.27,0.4375,0.43,0.5866566608637875,0.0,0.5,3.0,19.67,14.012,14.5,2.5033571923927274,12.25,16.0,0.0,5.05,1.019375,0.83,0.8519785979979433,0.5,1.12,36.5,47.5,43.618,45.0,2.5072656182588937,41.75,45.269999999999996,0.0,1.92,0.4529375,0.47,0.38359700563983723,0.0,0.71,6.67,20.25,16.504875,17.5,2.9202285142556397,15.25,18.5,0.0,5.31,0.735875,0.47,0.8356802580596794,0.43,0.87,3.0,20.25,13.94575,14.25,2.952123114049132,12.5,15.67,0.0,5.72,1.1426875,0.83,1.0561409055714979,0.47,1.3,0
34.5,46.33,44.2705625,45.0,2.0768657587135917,45.0,45.0,0.0,2.12,0.230375,0.0,0.4061878109149133,0.0,0.43,10.75,21.0,17.850875,18.0,1.7977999789050345,17.73,19.0,0.0,5.54,0.6310625,0.47,0.7500638101785897,0.0,0.83,1.0,18.0,13.703625,14.0,2.6921956827726374,12.31,15.5,0.0,4.32,0.9480625,0.83,0.7507844927539113,0.47,1.22,37.33,47.25,44.63525,45.0,1.4937723762172361,45.0,45.25,0.0,1.79,0.3391875,0.43,0.3608114054225821,0.0,0.5,7.0,21.0,17.8801875,18.33,1.9944928807631999,18.0,18.75,0.0,4.44,0.5769375,0.43,0.6777534076666625,0.0,0.71,3.67,19.67,13.2786875,13.0,2.6840451312355813,12.0,15.0,0.0,4.32,0.941,0.83,0.817853610557468,0.47,1.22,37.5,47.75,44.507625,45.0,1.6886992081845928,45.0,45.25,0.0,2.18,0.301875,0.0,0.40467268783144944,0.0,0.5,5.0,21.33,18.1145625,19.25,3.4329109797388164,18.0,20.0,0.0,4.38,0.49074999999999996,0.43,0.6695380459455259,0.0,0.5,3.33,19.33,12.6479375,12.75,2.3536614315644377,12.0,13.75,0.0,3.94,0.8930625,0.83,0.6995847797041551,0.47,1.12,0
